,type,latitude,longitude
187951,Improper Storage of Trash (Barrels),42.3594,-71.0587
187962,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3458,-71.1471
187966,Overflowing or Un-kept Dumpster,42.2721,-71.0625
187974,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2423,-71.1411
187979,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2863,-71.0752
187984,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3117,-71.1117
187986,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3328,-71.029
187988,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3112,-71.0796
187989,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3059,-71.0655
187991,Improper Storage of Trash (Barrels),42.3746,-71.0361
188006,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2406,-71.1362
188010,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2867,-71.0671
188014,Improper Storage of Trash (Barrels),42.3436,-71.0797
188021,Improper Storage of Trash (Barrels),42.3014,-71.0642
188022,Improper Storage of Trash (Barrels),42.3514,-71.0867
188024,Improper Storage of Trash (Barrels),42.3594,-71.0587
188029,Improper Storage of Trash (Barrels),42.3639,-71.0536
188032,Improper Storage of Trash (Barrels),42.2964,-71.0547
188034,Improper Storage of Trash (Barrels),42.2964,-71.0548
188040,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3448,-71.0664
188057,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2496,-71.1441
188060,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2964,-71.0674
188063,Improper Storage of Trash (Barrels),42.3316,-71.0995
188065,Improper Storage of Trash (Barrels),42.3319,-71.0997
188068,Missed Trash/Recycling/Yard Waste/Bulk Item,42.292,-71.0694
188073,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
188086,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3123,-71.0761
188106,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2907,-71.0751
188110,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2832,-71.1545
188112,Improper Storage of Trash (Barrels),42.3361,-71.0762
188117,Improper Storage of Trash (Barrels),42.3594,-71.0587
188118,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3155,-71.0826
188119,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2406,-71.1349
188159,Improper Storage of Trash (Barrels),42.3355,-71.0847
188161,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3099,-71.0695
188183,Improper Storage of Trash (Barrels),42.3494,-71.0826
188185,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3305,-71.0347
188186,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3562,-71.1589
188191,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2723,-71.1295
188192,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3219,-71.1155
188195,Improper Storage of Trash (Barrels),42.2818,-71.0957
188201,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3111,-71.0744
188209,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3116,-71.1126
188212,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3072,-71.0686
188213,Improper Storage of Trash (Barrels),42.3559,-71.0619
188226,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2898,-71.1494
188230,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3134,-71.1127
188232,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3134,-71.1127
188234,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3134,-71.1127
188244,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2602,-71.1136
188247,Improper Storage of Trash (Barrels),42.3597,-71.0681
188254,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3309,-71.1091
188267,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2939,-71.1492
188276,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3596,-71.0692
188283,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3134,-71.1129
188284,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3134,-71.1129
188304,Improper Storage of Trash (Barrels),42.3594,-71.0587
188312,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2837,-71.154
188314,Missed Trash/Recycling/Yard Waste/Bulk Item,42.276,-71.0769
188315,Improper Storage of Trash (Barrels),42.3502,-71.0946
188325,Improper Storage of Trash (Barrels),42.3444,-71.089
188329,Improper Storage of Trash (Barrels),42.3594,-71.0587
188343,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3238,-71.1043
188367,Improper Storage of Trash (Barrels),42.3345,-71.0311
188371,Improper Storage of Trash (Barrels),42.3473,-71.0714
188375,Improper Storage of Trash (Barrels),42.3429,-71.0836
188389,Improper Storage of Trash (Barrels),42.3409,-71.0806
188404,Improper Storage of Trash (Barrels),42.361,-71.0665
188408,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3038,-71.106
188425,Improper Storage of Trash (Barrels),42.3598,-71.0681
188469,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3347,-71.0447
188478,Improper Storage of Trash (Barrels),42.3653,-71.0342
188484,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3822,-71.07
188510,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2718,-71.0859
188516,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2539,-71.1287
188519,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3222,-71.1143
188523,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2739,-71.125
188539,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3806,-71.0695
188547,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3783,-71.0653
188548,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3154,-71.1093
188555,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3423,-71.0811
188572,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3732,-71.0624
188583,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3456,-71.1367
188584,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2573,-71.1192
188600,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2796,-71.073
188603,Missed Trash/Recycling/Yard Waste/Bulk Item,42.311,-71.0809
188604,Improper Storage of Trash (Barrels),42.3794,-71.0701
188606,Overflowing or Un-kept Dumpster,42.3331,-71.0273
188607,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3019,-71.0733
188616,Improper Storage of Trash (Barrels),42.3532,-71.0762
188617,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3311,-71.0472
188623,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2783,-71.0782
188624,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3803,-71.0644
188626,Improper Storage of Trash (Barrels),42.3153,-71.1038
188629,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3158,-71.1138
188630,Improper Storage of Trash (Barrels),42.3418,-71.0699
188632,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2937,-71.1469
188636,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2726,-71.0743
188640,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2921,-71.1226
188641,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3695,-71.0408
188656,Improper Storage of Trash (Barrels),42.3346,-71.0348
188660,Improper Storage of Trash (Barrels),42.3865,-71.0079
188690,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2711,-71.0686
188704,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3141,-71.0755
188714,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3796,-71.0636
188715,Missed Trash/Recycling/Yard Waste/Bulk Item,42.258,-71.1191
188731,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2886,-71.1354
188743,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3201,-71.0733
188750,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3422,-71.0767
188755,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2969,-71.1476
188762,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
188768,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2646,-71.1256
188769,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2852,-71.1231
188774,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3533,-71.1425
188779,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2815,-71.0884
188793,Missed Trash/Recycling/Yard Waste/Bulk Item,42.283,-71.0906
188800,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3784,-71.0652
188804,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3186,-71.0762
188805,Missed Trash/Recycling/Yard Waste/Bulk Item,42.334,-71.0444
188812,Improper Storage of Trash (Barrels),42.3458,-71.0717
188814,Improper Storage of Trash (Barrels),42.3485,-71.0679
188821,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3067,-71.0594
188826,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3198,-71.0764
188830,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2936,-71.1361
188831,Improper Storage of Trash (Barrels),42.3597,-71.0671
188834,Improper Storage of Trash (Barrels),42.3558,-71.0595
188839,Improper Storage of Trash (Barrels),42.3784,-71.0648
188840,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3328,-71.0479
188847,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2551,-71.126
188849,Improper Storage of Trash (Barrels),42.3496,-71.0659
188853,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2619,-71.1245
188856,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2585,-71.1267
188857,Improper Storage of Trash (Barrels),42.3595,-71.0665
188858,Improper Storage of Trash (Barrels),42.3327,-71.1099
188859,Improper Storage of Trash (Barrels),42.3326,-71.1094
188860,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3075,-71.1033
188861,Improper Storage of Trash (Barrels),42.3594,-71.0646
188865,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2663,-71.1005
188867,Improper Storage of Trash (Barrels),42.3188,-71.0398
188879,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2784,-71.075
188884,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2911,-71.1214
188885,Missed Trash/Recycling/Yard Waste/Bulk Item,42.312,-71.1013
188886,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3062,-71.063
188890,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2726,-71.1452
188893,Missed Trash/Recycling/Yard Waste/Bulk Item,42.287,-71.1467
188894,Improper Storage of Trash (Barrels),42.3346,-71.0396
188904,Improper Storage of Trash (Barrels),42.3396,-71.0826
188922,Improper Storage of Trash (Barrels),42.3069,-71.1032
188936,Improper Storage of Trash (Barrels),42.3771,-71.0639
188956,Improper Storage of Trash (Barrels),42.3651,-71.0565
188962,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2816,-71.1204
188986,Improper Storage of Trash (Barrels),42.3556,-71.1312
188993,Improper Storage of Trash (Barrels),42.3594,-71.0587
188998,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3186,-71.0762
189004,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2804,-71.1225
189010,Improper Storage of Trash (Barrels),42.3594,-71.0587
189020,Improper Storage of Trash (Barrels),42.338,-71.0501
189024,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
189038,Improper Storage of Trash (Barrels),42.3369,-71.0839
189042,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3142,-71.0689
189046,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2889,-71.1371
189048,Improper Storage of Trash (Barrels),42.3087,-71.0682
189049,Improper Storage of Trash (Barrels),42.3596,-71.0699
189051,Improper Storage of Trash (Barrels),42.3594,-71.0698
189056,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2545,-71.1275
189057,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
189067,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3324,-71.0365
189074,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2802,-71.0881
189100,Improper Storage of Trash (Barrels),42.3369,-71.0839
189101,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2792,-71.1347
189107,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
189131,Improper Storage of Trash (Barrels),42.3413,-71.0798
189138,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3515,-71.139
189140,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3119,-71.1013
189142,Missed Trash/Recycling/Yard Waste/Bulk Item,42.307,-71.1035
189150,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2619,-71.1245
189163,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2893,-71.1316
189182,Improper Storage of Trash (Barrels),42.3425,-71.0731
189222,Improper Storage of Trash (Barrels),42.3589,-71.0709
189224,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3076,-71.0681
189227,Improper Storage of Trash (Barrels),42.3303,-71.0861
189230,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2893,-71.1478
189234,Improper Storage of Trash (Barrels),42.3303,-71.0861
189238,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2587,-71.1266
189241,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3428,-71.155
189248,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2828,-71.1263
189254,Improper Storage of Trash (Barrels),42.3357,-71.0423
189255,Missed Trash/Recycling/Yard Waste/Bulk Item,42.351,-71.134
189256,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
189261,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3019,-71.0733
189265,Improper Storage of Trash (Barrels),42.3594,-71.0587
189267,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2819,-71.1306
189268,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2819,-71.1306
189272,Improper Storage of Trash (Barrels),42.3132,-71.1031
189286,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2804,-71.0518
189290,Litter Basket Maintenance,42.3105,-71.1066
189293,Improper Storage of Trash (Barrels),42.3797,-71.0326
189308,Improper Storage of Trash (Barrels),42.3482,-71.0938
189326,Improper Storage of Trash (Barrels),42.3572,-71.1308
189331,Improper Storage of Trash (Barrels),42.3482,-71.0936
189341,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2716,-71.1248
189343,Missed Trash/Recycling/Yard Waste/Bulk Item,42.284,-71.1396
189352,Improper Storage of Trash (Barrels),42.3605,-71.0667
189353,Missed Trash/Recycling/Yard Waste/Bulk Item,42.284,-71.0695
189369,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3429,-71.1565
189375,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3005,-71.1151
189396,Missed Trash/Recycling/Yard Waste/Bulk Item,42.297,-71.1141
189436,Improper Storage of Trash (Barrels),42.3509,-71.0835
189438,Improper Storage of Trash (Barrels),42.3509,-71.0835
189445,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2831,-71.1243
189490,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3089,-71.1063
189494,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3544,-71.1277
189496,Improper Storage of Trash (Barrels),42.3651,-71.0549
189499,Improper Storage of Trash (Barrels),42.3332,-71.0513
189503,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2805,-71.0775
189516,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3235,-71.0871
189541,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2755,-71.0678
189553,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3788,-71.067
189554,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2858,-71.0494
189562,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2622,-71.1652
189566,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2818,-71.0548
189569,Improper Storage of Trash (Barrels),42.3597,-71.0705
189580,Improper Storage of Trash (Barrels),42.3594,-71.0587
189595,Trash on Vacant Lot,42.2963,-71.0697
189597,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2783,-71.0601
189600,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2889,-71.0466
189602,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2781,-71.0606
189603,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3225,-71.0698
189611,Improper Storage of Trash (Barrels),42.3485,-71.0679
189625,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2668,-71.1166
189628,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2835,-71.0516
189637,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2693,-71.1186
189639,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
189641,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
189645,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3412,-71.1566
189646,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3784,-71.0648
189647,Improper Storage of Trash (Barrels),42.3573,-71.0718
189658,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3238,-71.0713
189661,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3195,-71.0592
189665,Missed Trash/Recycling/Yard Waste/Bulk Item,42.284,-71.1177
189695,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2751,-71.0695
189698,Improper Storage of Trash (Barrels),42.3594,-71.0587
189701,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2633,-71.1193
189708,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2886,-71.0517
189713,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2798,-71.0613
189715,Improper Storage of Trash (Barrels),42.3697,-71.0409
189717,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2852,-71.0544
189718,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2852,-71.0544
189722,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2816,-71.124
189724,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2666,-71.1175
189727,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3266,-71.0937
189728,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3266,-71.0937
189729,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3135,-71.0826
189741,Improper Storage of Trash (Barrels),42.3505,-71.0662
189745,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2922,-71.1136
189751,Missed Trash/Recycling/Yard Waste/Bulk Item,42.383,-71.0168
189752,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2639,-71.1195
189764,Improper Storage of Trash (Barrels),42.3446,-71.0886
189766,Improper Storage of Trash (Barrels),42.3594,-71.0587
189767,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3317,-71.0563
189772,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2624,-71.1231
189773,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2888,-71.1148
189781,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3206,-71.0909
189785,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3834,-71.017
189786,Missed Trash/Recycling/Yard Waste/Bulk Item,42.307,-71.0861
189799,Improper Storage of Trash (Barrels),42.3594,-71.0587
189806,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2816,-71.124
189809,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3382,-71.0486
189815,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3208,-71.0921
189872,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2832,-71.1545
189876,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3836,-71.0185
189882,Improper Storage of Trash (Barrels),42.2803,-71.1544
189905,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3162,-71.0941
189906,Improper Storage of Trash (Barrels),42.3532,-71.0762
189912,Improper Storage of Trash (Barrels),42.3594,-71.0587
189914,Improper Storage of Trash (Barrels),42.3661,-71.0521
189916,Improper Storage of Trash (Barrels),42.3594,-71.0587
189917,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2761,-71.0698
189935,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3834,-71.0168
189957,Improper Storage of Trash (Barrels),42.3594,-71.0587
189960,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3393,-71.1509
189961,Improper Storage of Trash (Barrels),42.3487,-71.0837
189965,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3208,-71.0692
189967,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3274,-71.0942
189968,Improper Storage of Trash (Barrels),42.3449,-71.073
189971,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3823,-71.0216
189974,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2833,-71.1268
189992,Improper Storage of Trash (Barrels),42.3366,-71.0427
189993,Improper Storage of Trash (Barrels),42.3001,-71.0853
189998,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2666,-71.1175
190002,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3459,-71.1051
190006,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3603,-71.1415
190010,Improper Storage of Trash (Barrels),42.3539,-71.0773
190025,Improper Storage of Trash (Barrels),42.3509,-71.0835
190034,Improper Storage of Trash (Barrels),42.3381,-71.0761
190041,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2828,-71.1263
190055,Improper Storage of Trash (Barrels),42.3697,-71.0409
190072,Missed Trash/Recycling/Yard Waste/Bulk Item,42.355,-71.1263
190077,Improper Storage of Trash (Barrels),42.3301,-71.1036
190086,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3394,-71.1603
190090,Improper Storage of Trash (Barrels),42.3594,-71.0587
190100,Missed Trash/Recycling/Yard Waste/Bulk Item,42.355,-71.1263
190111,Improper Storage of Trash (Barrels),42.3527,-71.0734
190114,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2864,-71.0629
190125,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2944,-71.0585
190127,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2639,-71.1195
190135,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2642,-71.1195
190144,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2965,-71.0549
190152,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2715,-71.1656
190161,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2943,-71.0607
190164,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3121,-71.0576
190174,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2751,-71.1626
190205,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2691,-71.1716
190217,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3236,-71.0779
190227,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3123,-71.0608
190229,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3469,-71.1577
190245,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3261,-71.0582
190249,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2668,-71.1166
190252,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3581,-71.07
190257,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3239,-71.0794
190262,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3579,-71.0701
190266,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3594,-71.0587
190269,Improper Storage of Trash (Barrels),42.359,-71.0663
190270,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2731,-71.1198
190272,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3642,-71.0639
190292,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2714,-71.1642
190295,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3554,-71.1364
190312,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2822,-71.1631
190321,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2638,-71.1012
190323,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3581,-71.07
190324,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2698,-71.1034
190325,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3579,-71.07
190328,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2834,-71.0663
190332,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2617,-71.1228
190348,Missed Trash/Recycling/Yard Waste/Bulk Item,42.282,-71.0691
190349,Missed Trash/Recycling/Yard Waste/Bulk Item,42.361,-71.1326
190357,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3129,-71.0544
190368,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3206,-71.0909
190378,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2632,-71.1509
190401,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3585,-71.0664
190402,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2689,-71.1492
190409,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2831,-71.1641
190416,Missed Trash/Recycling/Yard Waste/Bulk Item,42.324,-71.1105
190427,Improper Storage of Trash (Barrels),42.3368,-71.0838
190429,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2831,-71.1641
190432,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3068,-71.1123
190434,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2828,-71.1263
190437,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3342,-71.079
190438,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3035,-71.0636
190439,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2517,-71.1248
190442,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3585,-71.0665
190449,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2684,-71.1034
190457,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3584,-71.1299
190466,Missed Trash/Recycling/Yard Waste/Bulk Item,42.282,-71.0691
190468,Missed Trash/Recycling/Yard Waste/Bulk Item,42.296,-71.0586
190473,Improper Storage of Trash (Barrels),42.2923,-71.0544
190480,Improper Storage of Trash (Barrels),42.3436,-71.0702
190481,Improper Storage of Trash (Barrels),42.3438,-71.0701
190486,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3186,-71.1096
190488,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2575,-71.1591
190490,Improper Storage of Trash (Barrels),42.3778,-71.0598
190494,Improper Storage of Trash (Barrels),42.3359,-71.0391
190496,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2954,-71.0605
190498,Improper Storage of Trash (Barrels),42.3281,-71.1048
190499,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3589,-71.0664
190501,Improper Storage of Trash (Barrels),42.3607,-71.0644
190504,Improper Storage of Trash (Barrels),42.3779,-71.0602
190505,Improper Storage of Trash (Barrels),42.3418,-71.07
190510,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3659,-71.0556
190513,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3433,-71.0694
190517,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2968,-71.0554
190518,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3198,-71.1067
190520,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3198,-71.1067
190524,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2967,-71.0567
190529,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2904,-71.0585
190531,Missed Trash/Recycling/Yard Waste/Bulk Item,42.2938,-71.0592
190536,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3141,-71.0984
190548,Improper Storage of Trash (Barrels),42.3438,-71.0706
190549,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3639,-71.0546
190551,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3197,-71.0562
190560,Missed Trash/Recycling/Yard Waste/Bulk Item,42.3442,-71.0696
