,type,latitude,longitude
183707,Rodent Activity,42.3479,-71.0617
183754,Pest Infestation - Residential,42.3506,-71.06
183879,Rodent Activity,42.2458,-71.1165
183906,Rodent Activity,42.323,-71.1095
183926,Rodent Activity,42.3131,-71.1265
184021,Rodent Activity,42.3581,-71.1328
184041,Rodent Activity,42.3422,-71.0874
184089,Rodent Activity,42.3091,-71.0797
184128,Rodent Activity,42.3602,-71.1337
184193,Rodent Activity,42.3214,-71.1027
184231,Rodent Activity,42.3793,-71.0646
184242,Rodent Activity,42.3516,-71.0841
184243,Rodent Activity,42.3516,-71.0842
184246,Rodent Activity,42.2882,-71.1557
184278,Rodent Activity,42.3422,-71.0874
184484,Rodent Activity,42.3381,-71.0298
184486,Rodent Activity,42.3381,-71.0301
184522,Rodent Activity,42.3594,-71.0587
184523,Rodent Activity,42.3389,-71.0313
184626,Rodent Activity,42.3509,-71.0599
184638,Rodent Activity,42.3669,-71.0564
184664,Rodent Activity,42.3666,-71.0525
184694,Rodent Activity,42.3111,-71.0809
184809,Rodent Activity,42.3463,-71.0719
184885,Rodent Activity,42.3463,-71.0719
184930,Rodent Activity,42.2894,-71.0846
184956,Rodent Activity,42.3234,-71.0689
184961,Pest Infestation - Residential,42.2646,-71.1026
184974,Rodent Activity,42.3407,-71.1516
185093,Bed Bugs,42.2833,-71.0885
185115,Rodent Activity,42.3547,-71.1266
185119,Bed Bugs,42.3451,-71.1431
185128,Rodent Activity,42.3547,-71.1264
185132,Rodent Activity,42.3542,-71.1257
185140,Bed Bugs,42.3415,-71.089
185188,Rodent Activity,42.3586,-71.1296
185306,Rodent Activity,42.3594,-71.0587
185323,Rodent Activity,42.364,-71.056
185404,Rodent Activity,42.3594,-71.0587
185454,Pest Infestation - Residential,42.343,-71.1461
185479,Rodent Activity,42.286,-71.0901
185502,Rodent Activity,42.2955,-71.0521
185576,Rodent Activity,42.2797,-71.0599
185608,Rodent Activity,42.3227,-71.1027
185724,Rodent Activity,42.2778,-71.1353
185742,Pest Infestation - Residential,42.3414,-71.0702
185814,Pest Infestation - Residential,42.2812,-71.121
185877,Rodent Activity,42.2963,-71.0879
185923,Rodent Activity,42.3203,-71.0664
185955,Rodent Activity,42.3497,-71.0846
186068,Pest Infestation - Residential,42.3094,-71.0662
186107,Rodent Activity,42.3594,-71.0587
186278,Rodent Activity,42.3307,-71.0557
186319,Rodent Activity,42.35,-71.0903
186327,Pest Infestation - Residential,42.3506,-71.06
186329,Rodent Activity,42.3564,-71.0625
186468,Rodent Activity,42.3501,-71.0879
186523,Rodent Activity,42.3406,-71.0822
186527,Rodent Activity,42.3407,-71.0823
186579,Rodent Activity,42.3267,-71.0912
186611,Rodent Activity,42.3483,-71.1066
186621,Rodent Activity,42.3127,-71.1071
186687,Rodent Activity,42.3271,-71.0668
186725,Pest Infestation - Residential,42.3702,-71.0388
186794,Pest Infestation - Residential,42.3207,-71.1052
186859,Pest Infestation - Residential,42.3516,-71.0841
186871,Bed Bugs,42.3063,-71.0788
186872,Bed Bugs,42.3437,-71.0983
186998,Rodent Activity,42.3161,-71.1011
187148,Rodent Activity,42.3108,-71.0615
187237,Rodent Activity,42.3594,-71.0587
187239,Rodent Activity,42.363,-71.0506
187262,Rodent Activity,42.3424,-71.0875
187342,Pest Infestation - Residential,42.3505,-71.0785
187517,Rodent Activity,42.3594,-71.0587
187531,Rodent Activity,42.312,-71.1073
187573,Rodent Activity,42.2997,-71.0855
187617,Rodent Activity,42.3536,-71.1477
187627,Rodent Activity,42.3128,-71.1073
187672,Rodent Activity,42.3301,-71.0837
187674,Rodent Activity,42.286,-71.0901
187678,Rodent Activity,42.337,-71.0553
187713,Rodent Activity,42.3594,-71.0587
187813,Rodent Activity,42.3396,-71.078
187931,Rodent Activity,42.2852,-71.0602
187980,Pest Infestation - Residential,42.3707,-71.0329
188015,Pest Infestation - Residential,42.3181,-71.0643
188027,Rodent Activity,42.3707,-71.0329
188047,Pest Infestation - Residential,42.349,-71.0874
188053,Pest Infestation - Residential,42.349,-71.0873
188104,Rodent Activity,42.3316,-71.0842
188202,Rodent Activity,42.3535,-71.1628
188237,Rodent Activity,42.355,-71.1265
188239,Rodent Activity,42.355,-71.1264
188240,Rodent Activity,42.3594,-71.0587
188241,Rodent Activity,42.3113,-71.0581
188243,Rodent Activity,42.3026,-71.0796
188250,Rodent Activity,42.3061,-71.0774
188251,Rodent Activity,42.3016,-71.0806
188264,Pest Infestation - Residential,42.3169,-71.1141
188421,Rodent Activity,42.2914,-71.069
188456,Rodent Activity,42.3266,-71.1029
188468,Rodent Activity,42.3158,-71.1033
188472,Rodent Activity,42.3369,-71.074
188476,Rodent Activity,42.3369,-71.074
188527,Bed Bugs,42.3377,-71.1526
188592,Rodent Activity,42.3626,-71.1346
188595,Rodent Activity,42.3625,-71.1342
188601,Rodent Activity,42.3594,-71.0587
188677,Bed Bugs,42.3024,-71.0755
188780,Rodent Activity,42.3369,-71.074
188794,Rodent Activity,42.3539,-71.1512
189043,Rodent Activity,42.3088,-71.0686
189059,Rodent Activity,42.3318,-71.084
189060,Rodent Activity,42.3317,-71.0841
189062,Rodent Activity,42.3316,-71.0842
189066,Rodent Activity,42.3357,-71.0756
189320,Pest Infestation - Residential,42.3427,-71.0734
189336,Rodent Activity,42.3023,-71.0668
189403,Pest Infestation - Residential,42.3164,-71.1036
189491,Rodent Activity,42.3577,-71.0699
189509,Bed Bugs,42.31,-71.0695
189515,Bed Bugs,42.3092,-71.0841
189616,Rodent Activity,42.2366,-71.1325
189697,Rodent Activity,42.3594,-71.0587
189829,Pest Infestation - Residential,42.3315,-71.0704
189864,Rodent Activity,42.3483,-71.0612
189865,Rodent Activity,42.3478,-71.0617
189866,Rodent Activity,42.348,-71.063
189867,Rodent Activity,42.3479,-71.0617
190030,Rodent Activity,42.3594,-71.0587
190076,Bed Bugs,42.3812,-71.033
190230,Bed Bugs,42.2957,-71.0555
190318,Rodent Activity,42.334,-71.055
190350,Rodent Activity,42.3594,-71.0587
190370,Rodent Activity,42.3594,-71.0587
190373,Bed Bugs,42.3174,-71.061
190376,Rodent Activity,42.3155,-71.0562
190392,Rodent Activity,42.3853,-71.0011
190394,Bed Bugs,42.3455,-71.0797
190414,Bed Bugs,42.3455,-71.0797
190597,Rodent Activity,42.3594,-71.0587
190610,Rodent Activity,42.3669,-71.0388
190620,Rodent Activity,42.3594,-71.0587
190630,Pest Infestation - Residential,42.3494,-71.0812
190632,Bed Bugs,42.3034,-71.1144
190801,Rodent Activity,42.3356,-71.0288
190831,Pest Infestation - Residential,42.3347,-71.0512
190844,Pest Infestation - Residential,42.3349,-71.0511
190925,Pest Infestation - Residential,42.3153,-71.0874
191384,Rodent Activity,42.3594,-71.0587
191453,Rodent Activity,42.3435,-71.0681
191649,Rodent Activity,42.3144,-71.0588
191681,Rodent Activity,42.3163,-71.0624
191682,Rodent Activity,42.3522,-71.0719
191690,Rodent Activity,42.3522,-71.072
191697,Rodent Activity,42.3521,-71.0722
191701,Rodent Activity,42.352,-71.0728
191717,Rodent Activity,42.3034,-71.0788
191735,Rodent Activity,42.3369,-71.0779
191744,Rodent Activity,42.2962,-71.0883
191746,Rodent Activity,42.2804,-71.0967
191901,Rodent Activity,42.3122,-71.1092
191914,Bed Bugs,42.2596,-71.115
191941,Pest Infestation - Residential,42.343,-71.0706
191947,Rodent Activity,42.3429,-71.0705
191963,Bed Bugs,42.2847,-71.0651
191964,Rodent Activity,42.3436,-71.0714
192004,Rodent Activity,42.3336,-71.0664
192064,Rodent Activity,42.2996,-71.0672
192077,Rodent Activity,42.3594,-71.0587
192104,Rodent Activity,42.307,-71.1156
192216,Rodent Activity,42.3594,-71.0587
192323,Rodent Activity,42.271,-71.1712
192331,Rodent Activity,42.3308,-71.0553
192368,Bed Bugs,42.342,-71.087
192487,Rodent Activity,42.3666,-71.0557
192495,Rodent Activity,42.3133,-71.0579
192511,Rodent Activity,42.2833,-71.0765
192517,Pest Infestation - Residential,42.3428,-71.0777
192523,Rodent Activity,42.3149,-71.1095
192603,Rodent Activity,42.334,-71.055
192604,Rodent Activity,42.3666,-71.0557
192650,Rodent Activity,42.3147,-71.0977
192657,Rodent Activity,42.3519,-71.0797
192702,Rodent Activity,42.3779,-71.0394
192761,Rodent Activity,42.3594,-71.0587
192835,Rodent Activity,42.3539,-71.1466
192871,Rodent Activity,42.3425,-71.0975
192899,Rodent Activity,42.2767,-71.0963
192933,Rodent Activity,42.3745,-71.0327
192956,Rodent Activity,42.3153,-71.0899
192963,Bed Bugs,42.349,-71.1406
193041,Rodent Activity,42.3594,-71.0587
193047,Rodent Activity,42.3594,-71.0587
193085,Rodent Activity,42.294,-71.1357
193254,Rodent Activity,42.2917,-71.0578
193303,Rodent Activity,42.364,-71.0554
193305,Rodent Activity,42.3506,-71.078
193443,Rodent Activity,42.3172,-71.098
193444,Rodent Activity,42.3543,-71.1281
193446,Rodent Activity,42.3542,-71.1286
193449,Bed Bugs,42.273,-71.1187
193450,Rodent Activity,42.3554,-71.1316
193477,Rodent Activity,42.3038,-71.1104
193481,Rodent Activity,42.3039,-71.1105
193483,Rodent Activity,42.3042,-71.1105
193486,Rodent Activity,42.3046,-71.1103
193487,Rodent Activity,42.3047,-71.1102
193621,Pest Infestation - Residential,42.3517,-71.1458
193645,Rodent Activity,42.354,-71.1465
193684,Rodent Activity,42.2876,-71.0935
193704,Rodent Activity,42.286,-71.0691
193724,Rat Bite,42.3197,-71.0853
193739,Rodent Activity,42.3594,-71.1524
193789,Rodent Activity,42.3523,-71.0797
193792,Rodent Activity,42.3523,-71.0798
193794,Rodent Activity,42.352,-71.0844
193797,Rodent Activity,42.352,-71.0844
193799,Rodent Activity,42.352,-71.0845
193847,Rodent Activity,42.3374,-71.0785
193969,Rodent Activity,42.2842,-71.1252
194115,Rodent Activity,42.3594,-71.0587
194356,Rodent Activity,42.3594,-71.0587
194419,Rodent Activity,42.322,-71.0768
194425,Rodent Activity,42.334,-71.055
194466,Rodent Activity,42.3428,-71.0704
194473,Rodent Activity,42.3393,-71.0867
194508,Bed Bugs,42.2813,-71.1192
194745,Pest Infestation - Residential,42.3162,-71.0771
194770,Rodent Activity,42.3517,-71.1458
194772,Rodent Activity,42.2916,-71.0726
194817,Bed Bugs,42.354,-71.125
194921,Rodent Activity,42.294,-71.1357
194954,Pest Infestation - Residential,42.3154,-71.0725
195006,Bed Bugs,42.378,-71.0342
195019,Rodent Activity,42.3424,-71.0872
195023,Rodent Activity,42.3654,-71.0571
195024,Rodent Activity,42.3654,-71.0572
195028,Rodent Activity,42.3662,-71.055
195029,Rodent Activity,42.2917,-71.0578
195038,Rodent Activity,42.3026,-71.0641
195074,Rodent Activity,42.3523,-71.0797
195167,Rodent Activity,42.3815,-71.0706
195235,Pest Infestation - Residential,42.3021,-71.0743
195251,Rodent Activity,42.324,-71.0763
195320,Rodent Activity,42.3551,-71.1315
195337,Rodent Activity,42.3551,-71.1315
195410,Rodent Activity,42.3249,-71.0838
195424,Rodent Activity,42.292,-71.0725
195467,Rodent Activity,42.35,-71.0903
195494,Rodent Activity,42.3462,-71.1586
195514,Pest Infestation - Residential,42.324,-71.0763
195680,Rodent Activity,42.3651,-71.0493
195853,Rodent Activity,42.3595,-71.0588
195903,Rodent Activity,42.3594,-71.0587
196176,Rodent Activity,42.3505,-71.1582
196263,Rodent Activity,42.3529,-71.1369
196277,Rodent Activity,42.36,-71.0635
196321,Rodent Activity,42.2905,-71.1582
196331,Rodent Activity,42.3573,-71.0634
196530,Rodent Activity,42.295,-71.0849
196534,Rodent Activity,42.3746,-71.0348
196616,Rodent Activity,42.292,-71.0725
196622,Rodent Activity,42.2947,-71.0848
196786,Rodent Activity,42.2947,-71.0848
196885,Rodent Activity,42.3172,-71.0608
196928,Bed Bugs,42.3831,-71.0207
196988,Rodent Activity,42.3455,-71.074
196993,Bed Bugs,42.3445,-71.0439
197096,Rodent Activity,42.322,-71.0768
197210,Rodent Activity,42.3526,-71.0724
197275,Rodent Activity,42.3594,-71.0587
197349,Rodent Activity,42.3213,-71.072
197354,Rodent Activity,42.3594,-71.0587
197356,Rodent Activity,42.3374,-71.0784
197463,Bed Bugs,42.2794,-71.0935
197506,Bed Bugs,42.2847,-71.0651
197513,Rodent Activity,42.2914,-71.0728
197514,Rodent Activity,42.2916,-71.0727
197701,Rodent Activity,42.2954,-71.0832
197764,Rodent Activity,42.295,-71.0849
197861,Rodent Activity,42.3528,-71.1373
198011,Rodent Activity,42.353,-71.1471
198016,Rodent Activity,42.3531,-71.1473
198203,Rodent Activity,42.3594,-71.0587
198215,Rodent Activity,42.3013,-71.084
198429,Rodent Activity,42.3516,-71.0843
198524,Rodent Activity,42.3847,-71.0159
198828,Rodent Activity,42.3541,-71.0784
198869,Rodent Activity,42.332,-71.0825
198909,Rodent Activity,42.337,-71.0553
198952,Rodent Activity,42.3041,-71.1142
198976,Rodent Activity,42.3775,-71.0639
199031,Rodent Activity,42.3582,-71.1296
199055,Rodent Activity,42.3425,-71.088
199057,Rodent Activity,42.3425,-71.0884
199060,Rodent Activity,42.3426,-71.0888
199062,Rodent Activity,42.3426,-71.0892
199064,Rodent Activity,42.3427,-71.0896
199066,Rodent Activity,42.3422,-71.0874
199068,Rodent Activity,42.3422,-71.0874
199072,Rodent Activity,42.3423,-71.0872
199074,Rodent Activity,42.3424,-71.0872
199075,Rodent Activity,42.3442,-71.069
199076,Rodent Activity,42.3425,-71.0871
199078,Rodent Activity,42.3427,-71.0877
199079,Rodent Activity,42.3427,-71.0877
199081,Rodent Activity,42.3427,-71.0878
199084,Rodent Activity,42.3427,-71.0879
199087,Rodent Activity,42.3429,-71.0886
199091,Rodent Activity,42.2947,-71.0847
199127,Rodent Activity,42.3594,-71.0587
199129,Rodent Activity,42.2948,-71.0844
199133,Rodent Activity,42.2949,-71.0851
199205,Rat Bite,42.353,-71.0805
199210,Rodent Activity,42.353,-71.0806
199241,Rodent Activity,42.3038,-71.0745
199270,Rodent Activity,42.2835,-71.0864
199329,Rodent Activity,42.3594,-71.0587
199505,Pest Infestation - Residential,42.3322,-71.0327
199805,Bed Bugs,42.2824,-71.0759
199824,Rodent Activity,42.3247,-71.1113
199826,Rodent Activity,42.3594,-71.0587
199896,Rodent Activity,42.2927,-71.0568
200008,Rodent Activity,42.3486,-71.0854
200014,Rodent Activity,42.3551,-71.1258
200042,Rodent Activity,42.3154,-71.0995
200044,Rodent Activity,42.3069,-71.0717
200052,Rodent Activity,42.3594,-71.0587
200066,Rodent Activity,42.3412,-71.0729
200095,Rodent Activity,42.3594,-71.0587
200111,Rodent Activity,42.2998,-71.0721
200164,Rodent Activity,42.3037,-71.0647
200200,Bed Bugs,42.3345,-71.0753
200245,Rodent Activity,42.3197,-71.1055
200345,Rodent Activity,42.3852,-71.078
200481,Pest Infestation - Residential,42.3113,-71.0867
200723,Rodent Activity,42.283,-71.1217
200842,Rodent Activity,42.3382,-71.075
201070,Rodent Activity,42.337,-71.0553
201084,Rodent Activity,42.3594,-71.0587
201098,Rodent Activity,42.3594,-71.0587
201176,Pest Infestation - Residential,42.2833,-71.1453
201189,Rodent Activity,42.3668,-71.0561
201316,Rodent Activity,42.3159,-71.0721
201542,Rodent Activity,42.3424,-71.0875
201634,Bed Bugs,42.3379,-71.0801
201656,Rodent Activity,42.2366,-71.1329
201692,Rodent Activity,42.3669,-71.0562
201695,Rodent Activity,42.315,-71.0652
201699,Rodent Activity,42.3902,-71.0111
201701,Rodent Activity,42.315,-71.0652
201712,Rodent Activity,42.3887,-71.0024
201961,Rodent Activity,42.3501,-71.1344
201970,Rodent Activity,42.3524,-71.0712
202025,Bed Bugs,42.2951,-71.0641
202043,Rodent Activity,42.3517,-71.1566
202163,Bed Bugs,42.3021,-71.0779
202169,Rodent Activity,42.3356,-71.0287
202276,Pest Infestation - Residential,42.3163,-71.0772
202300,Rodent Activity,42.3629,-71.0539
202304,Rodent Activity,42.3629,-71.0539
202325,Pest Infestation - Residential,42.3147,-71.0924
202352,Rodent Activity,42.3531,-71.1474
202481,Rodent Activity,42.3424,-71.0872
202528,Bed Bugs,42.3462,-71.1388
202593,Rodent Activity,42.3506,-71.078
202601,Bed Bugs,42.2898,-71.0912
202666,Bed Bugs,42.3169,-71.1141
202674,Bed Bugs,42.3594,-71.0587
202676,Bed Bugs,42.3045,-71.0844
202745,Pest Infestation - Residential,42.2963,-71.0697
202755,Rodent Activity,42.3663,-71.0581
202764,Bed Bugs,42.3161,-71.0763
202825,Bed Bugs,42.2945,-71.0826
202852,Rodent Activity,42.3668,-71.056
202897,Bed Bugs,42.3416,-71.0888
202912,Rodent Activity,42.3482,-71.0935
202915,Rodent Activity,42.3482,-71.0936
202916,Rodent Activity,42.3503,-71.089
202956,Bed Bugs,42.2596,-71.115
203024,Rodent Activity,42.3455,-71.1384
203032,Rodent Activity,42.2683,-71.11
203099,Rodent Activity,42.3016,-71.0794
203188,Rodent Activity,42.3363,-71.0753
203257,Rodent Activity,42.3594,-71.0587
203298,Rodent Activity,42.3215,-71.057
203299,Rodent Activity,42.3215,-71.057
203356,Rodent Activity,42.3457,-71.0758
203424,Rodent Activity,42.3174,-71.0997
203587,Rodent Activity,42.3533,-71.1624
203604,Rodent Activity,42.3037,-71.0647
203673,Rodent Activity,42.3621,-71.0501
203693,Pest Infestation - Residential,42.3442,-71.0704
203715,Rodent Activity,42.3594,-71.0587
203737,Pest Infestation - Residential,42.2982,-71.0775
203767,Rodent Activity,42.3594,-71.0587
203785,Bed Bugs,42.3235,-71.0761
203788,Rodent Activity,42.296,-71.0566
203953,Rodent Activity,42.3531,-71.1474
203963,Rodent Activity,42.3531,-71.1474
203999,Rodent Activity,42.3173,-71.0997
204096,Pest Infestation - Residential,42.2685,-71.1284
204116,Rodent Activity,42.3649,-71.0559
204166,Rodent Activity,42.3257,-71.0776
204281,Rodent Activity,42.362,-71.0507
204312,Rodent Activity,42.362,-71.0507
204367,Rodent Activity,42.3816,-71.0706
204419,Rodent Activity,42.3594,-71.0587
204506,Rodent Activity,42.362,-71.0507
204536,Rodent Activity,42.3367,-71.0856
204555,Pest Infestation - Residential,42.3623,-71.0507
204582,Rodent Activity,42.3029,-71.0751
204583,Pest Infestation - Residential,42.3538,-71.132
204632,Rodent Activity,42.3621,-71.0499
204661,Rodent Activity,42.3594,-71.0587
204701,Rodent Activity,42.3228,-71.0833
204730,Rodent Activity,42.3231,-71.0839
204790,Rodent Activity,42.3835,-71.0791
204798,Rodent Activity,42.3229,-71.0836
204851,Pest Infestation - Residential,42.3169,-71.1063
205086,Pest Infestation - Residential,42.2451,-71.1193
205144,Pest Infestation - Residential,42.3725,-71.0579
205406,Rodent Activity,42.3531,-71.1474
205467,Pest Infestation - Residential,42.3324,-71.1118
205469,Rodent Activity,42.3397,-71.0779
205535,Rodent Activity,42.3369,-71.0779
205543,Rodent Activity,42.3083,-71.0597
205557,Rodent Activity,42.3594,-71.0587
205644,Rodent Activity,42.3294,-71.0844
205690,Rodent Activity,42.3099,-71.0611
205735,Rodent Activity,42.3057,-71.0706
205908,Rodent Activity,42.3778,-71.0394
205949,Bed Bugs,42.3279,-71.0796
205979,Rodent Activity,42.2911,-71.0624
206043,Rodent Activity,42.3594,-71.0587
206160,Rodent Activity,42.3594,-71.0587
206193,Rodent Activity,42.3359,-71.042
206197,Pest Infestation - Residential,42.3449,-71.1416
206218,Pest Infestation - Residential,42.3365,-71.0864
206255,Bed Bugs,42.2713,-71.0921
206263,Bed Bugs,42.3491,-71.161
206300,Rodent Activity,42.3592,-71.0709
206501,Rodent Activity,42.3455,-71.1384
206545,Pest Infestation - Residential,42.3148,-71.0755
206549,Rodent Activity,42.3143,-71.0754
206555,Rodent Activity,42.3795,-71.0323
206631,Rodent Activity,42.2643,-71.1244
206655,Rodent Activity,42.3236,-71.1043
206672,Pest Infestation - Residential,42.3594,-71.0587
206697,Rodent Activity,42.2643,-71.1244
206859,Rodent Activity,42.2882,-71.0821
206890,Rodent Activity,42.3594,-71.0587
206912,Rodent Activity,42.3531,-71.1474
206965,Rodent Activity,42.362,-71.0495
206993,Rodent Activity,42.3353,-71.0751
207109,Rodent Activity,42.3847,-71.0159
207144,Rodent Activity,42.307,-71.0601
207223,Rodent Activity,42.3041,-71.1142
207243,Rodent Activity,42.2963,-71.0697
207351,Rodent Activity,42.3517,-71.0726
207352,Rodent Activity,42.3516,-71.0727
207354,Rodent Activity,42.3516,-71.0728
207534,Rodent Activity,42.3595,-71.0588
207547,Rodent Activity,42.3016,-71.0835
207592,Rodent Activity,42.3082,-71.1165
207683,Rat Bite,42.3595,-71.0588
207729,Rodent Activity,42.3594,-71.0587
207733,Pest Infestation - Residential,42.3208,-71.0717
207891,Rodent Activity,42.3515,-71.0828
207963,Rodent Activity,42.362,-71.0507
207973,Bed Bugs,42.3606,-71.1368
207978,Rodent Activity,42.362,-71.0507
208074,Rodent Activity,42.362,-71.0507
208078,Rodent Activity,42.3207,-71.1052
208091,Rodent Activity,42.2681,-71.1105
208103,Pest Infestation - Residential,42.362,-71.0507
208241,Rodent Activity,42.3243,-71.0764
208263,Rodent Activity,42.3666,-71.0348
208267,Bed Bugs,42.3057,-71.0788
208296,Rodent Activity,42.355,-71.1267
208299,Rodent Activity,42.3553,-71.1266
208301,Rodent Activity,42.3494,-71.0824
208303,Rodent Activity,42.3494,-71.0825
208367,Rodent Activity,42.3192,-71.0665
208378,Rodent Activity,42.3523,-71.1464
208381,Rodent Activity,42.3538,-71.1496
208462,Rodent Activity,42.35,-71.0902
208484,Rodent Activity,42.3219,-71.0749
208555,Rodent Activity,42.2823,-71.0766
208604,Rodent Activity,42.3484,-71.0622
208621,Rodent Activity,42.3489,-71.0613
208623,Rodent Activity,42.3478,-71.0617
208628,Rodent Activity,42.3483,-71.0612
208704,Rodent Activity,42.3669,-71.0536
208760,Rodent Activity,42.3192,-71.0665
208892,Rodent Activity,42.2955,-71.0866
209054,Rodent Activity,42.3848,-71.0178
209060,Rodent Activity,42.3846,-71.0169
209124,Rodent Activity,42.3271,-71.0668
209174,Rodent Activity,42.3566,-71.0687
209226,Rodent Activity,42.3172,-71.063
209340,Pest Infestation - Residential,42.3208,-71.0557
209408,Rodent Activity,42.3594,-71.0587
209418,Rodent Activity,42.3221,-71.078
209430,Pest Infestation - Residential,42.3349,-71.0448
209435,Pest Infestation - Residential,42.2788,-71.093
209496,Pest Infestation - Residential,42.2631,-71.107
209618,Rodent Activity,42.3535,-71.1577
209716,Pest Infestation - Residential,42.3132,-71.0579
209737,Pest Infestation - Residential,42.3542,-71.1572
209861,Rodent Activity,42.3594,-71.0587
210007,Rodent Activity,42.3436,-71.0708
210008,Rodent Activity,42.392,-71.002
210009,Bed Bugs,42.3069,-71.0834
210022,Rodent Activity,42.2643,-71.1244
210029,Pest Infestation - Residential,42.354,-71.157
210038,Pest Infestation - Residential,42.2897,-71.0852
210089,Rodent Activity,42.3501,-71.0762
210165,Rodent Activity,42.3696,-71.0379
210203,Rodent Activity,42.285,-71.1625
210305,Rodent Activity,42.3042,-71.0579
210325,Rodent Activity,42.2627,-71.1115
210411,Bed Bugs,42.3063,-71.0788
210430,Rodent Activity,42.3594,-71.0587
210447,Bed Bugs,42.3583,-71.1333
210452,Pest Infestation - Residential,42.3173,-71.0629
210682,Rodent Activity,42.2896,-71.1213
210751,Rodent Activity,42.3508,-71.0905
210754,Rodent Activity,42.3508,-71.0907
210761,Rodent Activity,42.2674,-71.1002
210765,Rodent Activity,42.2364,-71.1326
210801,Pest Infestation - Residential,42.3313,-71.0844
210823,Rodent Activity,42.3668,-71.0534
210916,Rodent Activity,42.3594,-71.0587
210928,Pest Infestation - Residential,42.3541,-71.1568
210979,Rodent Activity,42.3594,-71.0587
210999,Rodent Activity,42.3536,-71.1389
211085,Rodent Activity,42.3252,-71.1118
211123,Rodent Activity,42.3009,-71.0606
211223,Bed Bugs,42.329,-71.0884
211241,Bed Bugs,42.329,-71.0884
211320,Rodent Activity,42.3514,-71.0598
211343,Pest Infestation - Residential,42.3594,-71.0587
211345,Rodent Activity,42.3541,-71.0766
211351,Rodent Activity,42.3542,-71.0698
211416,Bed Bugs,42.281,-71.0969
211432,Rodent Activity,42.3377,-71.0777
211504,Rodent Activity,42.3186,-71.1009
211523,Rodent Activity,42.3111,-71.0682
211534,Bed Bugs,42.2824,-71.0759
211544,Rodent Activity,42.3114,-71.1118
211583,Rodent Activity,42.3594,-71.0587
211627,Pest Infestation - Residential,42.3439,-71.1011
211693,Rodent Activity,42.3594,-71.0587
211729,Rodent Activity,42.3172,-71.0624
211787,Rodent Activity,42.3817,-71.0702
211828,Rodent Activity,42.3817,-71.0702
211919,Rodent Activity,42.3017,-71.0794
211971,Rodent Activity,42.3337,-71.0684
211983,Rodent Activity,42.3127,-71.0516
212000,Rodent Activity,42.2692,-71.1173
212027,Rodent Activity,42.2692,-71.1173
212042,Rodent Activity,42.3594,-71.0587
212045,Rodent Activity,42.3536,-71.15
212063,Rodent Activity,42.3516,-71.0844
212064,Rodent Activity,42.3519,-71.0849
212066,Rodent Activity,42.3518,-71.0849
212141,Rodent Activity,42.2703,-71.098
212190,Rodent Activity,42.3022,-71.1053
212196,Rodent Activity,42.2897,-71.087
212234,Rodent Activity,42.2936,-71.0771
212276,Rodent Activity,42.3458,-71.0801
212286,Rodent Activity,42.3664,-71.0581
212356,Rodent Activity,42.3172,-71.063
212577,Rodent Activity,42.3494,-71.1581
212627,Rodent Activity,42.3536,-71.1392
212628,Rodent Activity,42.3534,-71.1385
212629,Bed Bugs,42.378,-71.0571
212630,Rodent Activity,42.3534,-71.1387
212641,Rodent Activity,42.3579,-71.1274
212769,Rodent Activity,42.2895,-71.0772
212851,Rodent Activity,42.3246,-71.078
212890,Rodent Activity,42.3658,-71.034
212954,Rodent Activity,42.3368,-71.0759
212962,Rodent Activity,42.3594,-71.0587
212969,Rodent Activity,42.362,-71.0495
213061,Pest Infestation - Residential,42.2897,-71.087
213112,Rodent Activity,42.3354,-71.0383
213116,Rodent Activity,42.3354,-71.0382
213120,Rodent Activity,42.2955,-71.0867
213124,Rodent Activity,42.2977,-71.0878
213133,Rodent Activity,42.3194,-71.1095
213143,Rodent Activity,42.3193,-71.109
213172,Rodent Activity,42.3594,-71.0587
213176,Bed Bugs,42.3343,-71.101
213256,Rodent Activity,42.3025,-71.0806
213286,Rodent Activity,42.3536,-71.15
213319,Rodent Activity,42.2875,-71.0932
213362,Pest Infestation - Residential,42.3265,-71.1024
213474,Bed Bugs,42.3777,-71.033
213489,Pest Infestation - Residential,42.3707,-71.0329
213558,Rodent Activity,42.2875,-71.0932
213635,Pest Infestation - Residential,42.316,-71.0624
213646,Rodent Activity,42.3531,-71.1474
213712,Rodent Activity,42.3685,-71.0566
213913,Pest Infestation - Residential,42.3156,-71.0728
214007,Pest Infestation - Residential,42.3149,-71.0697
214095,Rodent Activity,42.286,-71.0695
214236,Rodent Activity,42.3145,-71.098
214342,Rodent Activity,42.362,-71.0507
214347,Rodent Activity,42.3746,-71.0348
214739,Rodent Activity,42.3629,-71.0539
214984,Rodent Activity,42.3525,-71.0808
215012,Rodent Activity,42.3594,-71.0587
215024,Rodent Activity,42.3594,-71.0587
215053,Pest Infestation - Residential,42.3211,-71.102
215083,Pest Infestation - Residential,42.2926,-71.0713
215331,Rodent Activity,42.3397,-71.0779
215350,Rodent Activity,42.3491,-71.0856
215354,Rodent Activity,42.3491,-71.0853
215382,Bed Bugs,42.3311,-71.1036
215400,Rodent Activity,42.3594,-71.0587
215513,Rodent Activity,42.3461,-71.0716
215618,Rodent Activity,42.3093,-71.084
215626,Rodent Activity,42.3594,-71.0587
215642,Rodent Activity,42.3502,-71.083
215753,Rodent Activity,42.3622,-71.0503
